"filter"	"asv_num"	"reads"	"Sample_id_ed"	"date.x"	"sampling_hour"	"date_hour"	"day_moment.x"	"season.x"	"day.y"	"mean_total_bac"	"NOxT_mean"	"Nitrats_mean"	"Nitrits_mean"	"Amonio_mean"	"silicato_mean"	"Fosfato_mean"	"Temp"	"Sal"	"chla_mean"	"Turb"	"Density"	"pseudoabundance"
"302"	0.2	"asv10"	11	"HFW-210215T"	"15/2/21"	"17:00:00"	"15/2/21 17:00:00"	"afternoon"	"Winter"	"15T"	430742.3167	0.9735	0.796	0.1775	0.119	0.5575	0.0555	13.205	38.17666667	1.960583333	0.926666667	28.8176667	1995.8574067818
"303"	0.2	"asv10"	9	"HFW-210216M"	"16/2/21"	"10:00:00"	"16/2/21 10:00:00"	"morning"	"Winter"	"16M"	515560.2278	1.382	1.163	0.219	0.136	0.8125	0.0645	13.10433333	38.15333333	1.791416667	1.123333333	28.8236667	1789.4493059005
"304"	0.2	"asv10"	338	"HFS-210914M"	"14/9/21"	"10:30:00"	"14/9/21 10:30:00"	"morning"	"Summer"	"14M"	761400.75	0.2	0.178	0.022	1.0585	0.605	1.055	23.6	37.92	0.168	0.21	26.01	33176.9309655795
"305"	0.2	"asv10"	439	"HFS-210914T"	"14/9/21"	"16:30:00"	"14/9/21 16:30:00"	"afternoon"	"Summer"	"14T"	789785.5625	0.276	0.2535	0.0225	0.235	0.9095	0.0155	23.9	NA	0.191333333	NA	NA	42287.5792093548
"306"	0.2	"asv10"	587	"HFS-210915M"	"15/9/21"	"10:30:00"	"15/9/21 10:30:00"	"morning"	"Summer"	"15M"	878219.1458	1.719	1.6965	0.0225	0.2765	0.3835	0.0225	24.1	37.93	0.288166667	3.27	25.81	57696.0983306771
"307"	0.2	"asv10"	457	"HFS-210915T"	"15/9/21"	"16:30:00"	"15/9/21 16:30:00"	"afternoon"	"Summer"	"15T"	793666.0417	1.613	1.589	0.024	0.229	0.7225	0.024	24.3	NA	0.194833333	NA	NA	41366.9458322194
"308"	0.2	"asv10"	557	"HFS-210916M"	"16/9/21"	"10:10:00"	"16/9/21 10:10:00"	"morning"	"Summer"	"16M"	870354.8333	3.1575	3.121	0.0365	0.3495	0.8645	0.0325	23.1	37.6	0.189	0.87	25.87	55735.530253863
"309"	0.2	"asv10"	351	"HFS-210916T"	"16/9/21"	"16:15:00"	"16/9/21 16:15:00"	"afternoon"	"Summer"	"16T"	825423.9583	0.9375	0.881	0.0565	0.777	0.814	0.0445	24.7	37.15	0.238	6.06	25.1	51634.9686977901
"310"	0.2	"asv10"	343	"HFS-210917M"	"17/9/21"	"10:00:00"	"17/9/21 10:00:00"	"morning"	"Summer"	"17M"	1083846.958	2.8775	2.7655	0.112	1.4025	2.042	0.134	23.2	36.94	0.337166667	3.4	25.31	94764.085290339
"311"	0.2	"asv10"	675	"HFS-210917T"	"17/9/21"	"16:00:00"	"17/9/21 16:00:00"	"afternoon"	"Summer"	"17T"	975221.7292	1.2655	1.227	0.0385	1.008	1.0355	0.0315	22.8	37.55	0.289333333	6.17	25.51	57131.9794488804
"312"	0.2	"asv10"	935	"HFS-210918M"	"18/9/21"	"10:00:00"	"18/9/21 10:00:00"	"morning"	"Summer"	"18M"	1054287.667	1.618	1.5765	0.0415	0.6985	1.218	0.025	23.4	37.77	0.284666667	0.52	26.06	72916.55955655
"313"	0.2	"asv10"	840	"HFS-210918T"	"18/9/21"	"16:00:00"	"18/9/21 16:00:00"	"afternoon"	"Summer"	"18T"	642653.55	0.3025	0.2815	0.021	0.2945	0.534	0.0355	22.4	37.75	0.127166667	6.28	25.5	45219.3819735299
"314"	0.2	"asv10"	889	"HFS-210919M"	"19/9/21"	"10:00:00"	"19/9/21 10:00:00"	"morning"	"Summer"	"19M"	736639.75	0.169	0.154	0.015	0.11	0.4665	0.0085	24.6	37.81	0.119583333	0.11	25.57	51637.9701742627
"315"	0.2	"asv10"	770	"HFS-210919T"	"19/9/21"	"16:00:00"	"19/9/21 16:00:00"	"afternoon"	"Summer"	"19T"	700343.05	1.955	1.9205	0.0345	1.0305	0.439	0.0155	23.6	37.81	0.145833333	10.61	25.59	43640.3778020555
"316"	0.2	"asv10"	847	"HFS-210920M"	"20/9/21"	"10:00:00"	"20/9/21 10:00:00"	"morning"	"Summer"	"20M"	906903.25	1.0255	0.99	0.0355	0.5985	0.7895	0.072	23.6	37.82	0.300416667	0.45	25.9	64215.6038078917
"317"	0.2	"asv10"	928	"HFS-210920T"	"20/9/21"	"16:15:00"	"20/9/21 16:15:00"	"afternoon"	"Summer"	"20T"	834272.45	3.1215	3.0945	0.027	0.187	0.659	0.0855	23.9	37.81	0.156916667	0.14	25.82	57690.3750819672
"318"	0.2	"asv10"	729	"HFS-210921M"	"21/9/21"	"10:00:00"	"21/9/21 10:00:00"	"morning"	"Summer"	"21M"	805371.6	0.4775	0.4545	0.023	0.335	0.503	0.023	23.9	37.78	0.132416667	3.2	25.79	49692.4161151079
"319"	0.2	"asv10"	833	"HFS-210921T"	"21/9/21"	"16:10:00"	"21/9/21 16:10:00"	"afternoon"	"Summer"	"21T"	734694.95	0.5715	0.5475	0.024	0.8725	0.4905	0.0435	24.1	37.79	0.128916667	0.11	25.71	46181.7758338364
"320"	0.2	"asv10"	2	"HFW-210208M"	"8/2/21"	"10:00:00"	"8/2/21 10:00:00"	"morning"	"Winter"	"8M"	290677.8346	1.0525	0.89	0.1625	0.4645	0.5565	0.043	13.1902	38.136	1.213916667	0.194	28.7898	196.006631557653
